id;name;object;capital;capital_currency;capital_share;capital_share_perc;source;source_link;source_date;parent
625;Schenker Logistics L.L.C., Abu Dhabi/VAE ;Transport & Logistik ;300;AED;147;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva (2007) Limited, Sunderland 
626;Schenker Logistics S.A., Barcelona/Spanien ;;1.810.513;EUR;1.810.513;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker Aktiengesellschaft, Essen 
627;Schenker Logistics Vietnam Co., Ltd., Ho Chi Minh City/Vietnam ;Frachttransport ;100;USD;51;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Mobility Logistics AG, Berlin 
628;Schenker Logistics, Inc., Atlanta, GA ;Logistik- dienstleistungen ;90.635;USD;90.635;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Stinnes Beteiligungs- Verwaltungs GmbH, Essen 
629;Schenker Ltd., Nairobi/Kenia ;Transport & Logistik ;2342.545.000;KES;2342.545.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Mobility Logistics AG, Berlin 
630;SCHENKER LUXEMBURG GMBH, Leudelange/Luxemburg ;Erbringung logistischer Dienstleistungen aller Art ;150;EUR;150;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;ORN Omnibusverkehr Rhein-Nahe GmbH, Mainz 
631;Schenker Mauritanie SAS, Nouakchott ;Transport & Logistik ;68.607.000;MRO;68.607.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker Schweiz AG, Zürich 
632;Schenker Mauritius (Malaysian Holdings) Ltd., Port Louis/Mauritius ;Holding- gesellschaft ;35.710.000;USD;35.699700.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;KfW Beteili- gungsholding GmbH, Bonn 
633;Schenker Mauritius (Thai Holdings) Ltd., Port Louis/Mauritius ;Holding- gesellschaft ;33.110.000;USD;22.600.886000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;TGM (Holdings) Limited, Sunderland 
634;Schenker Metafores A.G. i.L., Paleo Faliro/Griechenland ;Keine aktive Geschäftstätigkeit ;112.870.000;GRD;112.870.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Mobility Logistics AG, Berlin 
635;Schenker Middle East FZE, Dubai/VAE ;Regionalholding für den arabischen Raum, administrative Tätigkeiten und Leitungsfunktion für die Gesellschaften der Region ;1.000.000;AED;1.000.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Plc, Sunderland 
636;Schenker N.V., Antwerpen/Belgien ;Spedition, Transport, Lagerhaltung, Logistik und verwandte Dienstleistungen ;51.571.879;EUR;51.550.941;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;TGM (Holdings) Limited, Sunderland 
637;Schenker Namibia (Pty) Ltd., Windhoek/Namibia ;Transport & Logistik ;1.000.000;NAD;1.000.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;M40 Trains Limited, London 
638;Schenker Nederland B.V., Tilburg/Niederlande ;Holding ;200;EUR;200;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;GESA Gesellschaft zur Entwicklung und Sanierung von Altstandorten mbH, Berlin 
639;Schenker Nemzetközi Szallitmanyozasi es Logisztikai Kft., Szigetszentmiklos/Ung arnBudapest ;Gütertransport auf Straßen, Frachtbehandlung , Speicherung, Lagerung, Transportagentur- tätigkeit ;100.110.000;HUF;100.110.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker Aktiengesellschaft, Essen 
640;Schenker North & East AB, Göteborg/Schweden ;Holding ;2.370.0001.405.;SEK;1.405.299.6632.;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Holding Ceska Republika s.r.o., Prague 
641;Schenker of Canada Ltd., Mississauga, Ontario/Kanada ;Transport & Logistik ;6.045.500000;CAD;6.045.500000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Transervi S.A., Madrid 
642;Schenker OY, Helsinki/Finnland ;Spedition, Transport, Lagerhaltung, Logistik ;4.419.490;EUR;4.419.490;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Transportes Ferroviarios Especiales, S.A., Madrid 
643;Schenker Philippines, Inc., Paranaque City/Philippinen ;Transport & Logistik ;12.000.000;PHP;12.000.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Transportes Ferroviarios Especiales S.A., Madrid 
644;Schenker Privpak AB, Boras/Schweden ;Transport und Logistik ;1.500.000;SEK;1.500.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Transportes Ferroviarios Especiales S.A., Madrid 
645;Schenker Property Sweden AB, Göteborg/Schweden ;Immobilien- gesellschaft ;5.000.000;SEK;5.000.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Transportes Ferroviarios Especiales, S.A., Madrid 
646;Schenker Re Limited, Dublin/Irland ;Rückversiche- rungsgesellschaft ;635;EUR;635;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Transportes Ferroviarios Especiales, S.A., Madrid 
647;Schenker Romtrans S.A., Bukarest/Rumänien ;Transport & Logistik ;2.439.800;RON;2.426.600;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;ARRIVA TRANSPORTES DA MARGEM SUL,SA, Almada 
648;Schenker SA, Gennevilliers- Cedex/Frankreich ;Spedition, Transport, Lagerhaltung, Logistik und verwandte Dienstleistungen ;55.805.022;EUR;55.776.812;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;ARRIVA PORTUGAL – TRANSPORTES LDA, Guimaraes 
649;Schenker Saudi Arabia LLC, Riyadh/Saudi Arabien ;Spedition, Luft- und Seefracht ;500;SAR;450;90;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Intertec Beteiligungs- GmbH, Berlin 
650;Schenker Schweiz AG, Zürich/Schweiz ;Einkauf, Verkauf, Verwaltung, Vermittlung, Verpachtung oder sonstige Bewirtschaftung von Transportmitteln zu Lande, zu Wasser und in der Luft ;4.500.000;CHF;4.500.000;80;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker Italiana S.p.A., Peschiera Borromeo 
651;Schenker Shared Services (Nanjing) Co. Ltd., Nanjing/China2)3) ;Entwicklung von Computersoftware , Verkauf und Wartung ;1.000.000;USD;1.000.000;80;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Schenker Rail Aktiengesellschaft, Mainz 
652;Schenker Singapore (PTE) Ltd., International Forwarders, Singapur/Singapur ;Spedition, Transport, Lagerhaltung, Logistik und verwandte Dienstleistungen ;35.405.000;SGD;35.405.000;80;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Italia s.r.l., Milano 
653;Schenker South Africa (Pty) Ltd., Johannesburg/ Südafrika ;Spedition, Transport, Lagerhaltung, Logistik und verwandte Dienstleistungen ;4.800.000;ZAR;4.800.000;75;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Transportes Ferroviarios Especiales, S.A., Madrid 
654;Schenker Sp. z o.o., Warschau/Polen ;Europäische Landverkehre, nationale Distri- bution, weltweite Seefracht sowie die damit verbun- dene Logistik ;186.294.430;PLN;185.586.511;75;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Deutsche Umschlag- ges. Schiene - Straße (DUSS) mbH, Bodenheim 
655;Schenker Transitarios, S.A., Loures/Portugal ;Transport-, Fracht-und Lagergeschäft in Portugal und grenzüberschrei- tend ;501.863;EUR;458.151;70;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Omnibusverkehr Franken GmbH (OVF), Nürnberg 
656;Schenker Transport Aktiebolag, Göteborg/Schweden ;Immobilien- gesellschaft ;12.000.000;SEK;12.000.000;70;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Regionalverkehr Oberbayern Gesellschaft mit beschränkter Haftung, München 
657;Schenker Transport Groep B.V., Tilburg/Niederlande ;Durchführung von Transporten ;63.529;EUR;63.529;70;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker International (HK) Ltd., Hong Kong 
658;Schenker Vietnam Co., Ltd., Ho Chi Minh City (Saigon)/Vietnam ;Transport & Logistik ;100;USD;51100;65;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Mobility Logistics AG, Berlin 
659;Schenker, Inc., Freeport/USA ;Transport & Logistik ;15.000.000;USD;15.000.000;65;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;TGP Terminalgesell- schaft Pfullendorf GmbH, Pfullendorf 
660;Schenker-Arkas Nakliyat Ve Tic. A.S., Zincirlikuyu/Türkei ;Transport & Logistik ;5.552.626;TRY;3.053.944;60;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Italia s.r.l., Milano 
661;Schenker-BTL Ltd., Immingham/ Großbritannien ;;1.050.000;GBP;1.050.000;60;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Schenker Rail Italia s.r.I., Novate Milanese 
662;Schenker-Gemadept Logistics Vietnam Company Limited, Binh Duong Province/Vietnam ;Zollabwicklung, Lagerhaltung ;1.500.000;USD;1.500765.000;60;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker Middle East FZE, Dubai 
663;SCHENKER-JOYAU SAS, Montaigu Cedex ;Landverkehr ;4.713.104;EUR;4.199.644;60;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker Middle East FZE, Dubai 
664;Schenkerocean Ltd, Wanchai/China ;Seefrachttransport ;700;HKD;700;60;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker Aktien- gesellschaft, Essen 
665;Schenker-Seino Co. Ltd., Tokyo/Japan ;;140.000.000;JPY;84.000.000;55;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Stinnes Holz GmbH, Essen 
666;Sequa gGmbH ;Entwicklung des Privatsektors und seiner Einrichtungen;306;EUR;;55;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DFS Deutsche Flugsicherung GmbH, Langen 
667;SERVICIOS INTEGRALES BUS&TRUCK S.A., Madrid/Spanien ;Instandhaltungs- gesellschaft ;290;EUR;287.1;55;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;SCHENKER & Co. AG, Wien 
668;Shanghai MITE Speciality & Precision Printing Co. Ltd., Shanghai/, China ;Herstellung und Vertrieb von Personal- dokumenten ;233.722;EUR;1.808.430;53;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Stinnes Logistics GmbH, Mühlheim/Ruhr 
669;SIA Schenker, Riga/Lettland ;Transport & Logistik ;95;LVL;95;51;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Schenker Rail Aktiengesellschaft, Mainz 
670;Sociedad de Estudios y Explotacion Material Auxiliar de Transportes, S.A. (“SEMAT”), Madrid/Spanien ;;5.400.000;EUR;3.391.200311.82;51;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Danmark Holding ApS, Hvidovre 
671;SP Projektentwicklung Schönefeld GmbH & Co. KG, Schönefeld ;Objektgesellschaft zum Erwerb, Entwicklung, Verwaltung und Verwertung von Grundstücken sowie Rechten an Grundstücken, insbes. im Bereich der Gemeinde Schönefeld ;102;EUR;51;51;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Intermodal Services GmbH, Mainz 
672;SSG Saar-Service GmbH, Saarbrücken ;Dienstleistungen im Bereich Reini- gung und Instand- haltung von An- lagen und Ge- bäuden ;255.646;EUR;65.19;51;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH 
673;Stevensons of Uttoxeter Limited, Sunderland/ Großbritannien ;Personenverkehr ;100;GBP;100;51;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker (Asia Pacific) Pte. Ltd., Singapur 
674;Stifa S.A. i.L., Malveira/Portugal ;;500;EUR;225;51;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker (Asia Pacific) Pte. Ltd., Singapur 
675;Stinnes (UK) Limited, Feltham, Middlesex/ Großbritannien ;Holding- gesellschaft ;19.769.632;GBP;19.769.632;50;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Personenvervoer Nederland BV, Heerenveen 
676;Stinnes Beteiligungs- Verwaltungs GmbH, Mühlheim/Ruhr ;Verwaltung und Betreuung von Beteiligungen ;1.278.250;EUR;1.278.250;50;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;ATG Autotransportlogistic Sp. z o. o., Malaszewicze 
677;Stinnes Holz GmbH, Essen ;Handel mit Holz, Grubenholz für Bergbau, Be- und Verarbeitung von Holz ;252.000150.568;EUR;133.56079.801;50;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker AB, Göteborg 
678;Stinnes Immobiliendienst AG & Co. KG, Mülheim/Ruhr ;An- und Verkauf, Vermietung, Verpachtung und Verwaltung von Immobilien und Grundstücken ;664.679;EUR;664.679;50;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Stinnes Handel GmbH& Co. Beteiligungs OHG, Mühlheim/Ruhr 
679;Stinnes Logistics GmbH, Mühlheim/Ruhr ;Halten und Verwalten von Beteiligungen ;2.161.200;EUR;2.161.200;50;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker Aktiengesellschaft, Essen 
680;Südwest Mobil GmbH, Mainz ;Personenbe- förderung mit Kfz im Linienverkehr ;51.129;EUR;51.129;50;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Schenker Rail Aktiengesellschaft, Mainz 
681;SW Zoll-Beratung GmbH, Wees ;Dienstleistungen zur Abfertigung zum freien Verkehr und zur Ausfuhr ;266;EUR;266;50;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Transportes Ferroviarios Especiales S.A., Madrid 
