id;name;capital;capital_currency;capital_share;capital_share_perc;source;source_link;source_date;children;parents;parent;type
475;INTERCONTAINER - INTERFRIGO SA i.L., Basel/Schweiz ;18300000;EUR;3089040;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Mobility Logistics AG, Berlin ;Organisation und Entwicklung von kombinierten Transporten unter geregelter Temperatur
33;Internationale-Moselgesellschaft mbH;52152000;EUR;25565000;49,02;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=37;31.12.2014;;1;;
161;Internationales Amtssitz- und Konferenzzentrum Wien, AG;1500000;EUR;;100;Ausgliederungen und Beteiligungen des Bundes 2015;https://www.bmf.gv.at/budget/das-budget/Ausgliederungen_und_Beteiligungen_des_Bundes_Oktober_2015.pdf?5i7zdn;31.10.2015;;110;;
476;Intertec Beteiligungs- GmbH, Landau ;5000000;EUR;5000000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Hungaria Holding Kft., Budapest ;Handel mit technischen und verwandten Produkten aller Art
477;INTERTEC Polska Sp. zo.o., Warschau/Polen ;504;PLN;504;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DEPFA Bank plc, Dublin ;Sortimente
478;Intreprinderea Mixta “S.C. Schenker” S.R.L., Chisinau/Modawien ;258;USD;250,805;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Flint Nominees Ltd, London ;
479;Joyau S.A., Montaigu Cedex/Frankreich ;322,276;EUR;322,092;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Flint Nominees Ltd, London ;Nationaler Landverkehr
76;juris GmbH Juristisches Informationssystem für die Bundesrepublik Deutschland (BMJV);2681000;EUR;1341000;50,01;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=80;31.12.2014;;1;;
166;KA Finanz AG;389000000;EUR;;100;Ausgliederungen und Beteiligungen des Bundes 2015;https://www.bmf.gv.at/budget/das-budget/Ausgliederungen_und_Beteiligungen_des_Bundes_Oktober_2015.pdf?5i7zdn;31.10.2015;;110;;
480;Kahlgrund-Verkehrs- GmbH, Schöllkrippen ;6574000;DM;1840720;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DEPFA Bank plc, Dublin ;Betrieb der Eisenbahn zwischen Kahl (Main) und Schöllkrippen zum Zweck der Beförderung von Personen und Gütern
481;KfW Beteiligungsholding GmbH, Bonn ;325000000;EUR;325000000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;4;FMS-WM ;Erwerb und Halten von Beteiligungen an anderen Kapi- talgesellschaften
483;KfW IPEX- Beteiligungsholding GmbH, Frankfurt/Main ;2560000;EUR;2560000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Deutsche Pfandbriefbank AG, München ;Erwerb und Halten von Beteiligungen an anderen Kapitalgesell- schaften
482;KfW IPEX-Bank GmbH, Frankfurt/Main ;1100000000;EUR;1100000000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Deutsche Pfandbriefbank AG, München ;Betrieb von Kredit- und Garantiege- geschäften im In- teresse der deutschen und europäischen Wirtschaft (gegründet 03/07)
484;Kiinteistö Oy Helsingin Metsäläntie 2-4, Helsinki/Finnland ;6727517;EUR;6727517;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Hypo Real Estate Capital Japan Corporation, Tokio ;
485;Kiinteistö Oy Porin Kiitolinja, Pori/Finnland ;63;EUR;63;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Deutsche Pfandbriefbank AG, München ;Immobilien- gesellschaft
486;Kiinteistö Oy Reininkatu 9, Vaasa/Finnland ;422,5;EUR;422,5;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Deutsche Pfandbriefbank AG, München ;Immobilien- gesellschaft
487;Kiinteistö Oy Seinäjoen Kiitolinja-asema, Seinäjoki/Finnland ;122,4;EUR;122,4;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Schenker Rail Polska S.A., Zabrze ;Immobilien- gesellschaft
488;Kiinteistö Oy Turun Nosturinkatu 6, Turku/Finnland ;1901790;EUR;1901790;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Mobility Logistics AG, Berlin ;Immobilien- gesellschaft
489;Kiinteistömaaliikenne Oy, Helsinki/Finnland ;2475000;EUR;1353825;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Intertec Beteiligungs- GmbH, Landau ;Immobilien- gesellschaft
490;KM S.P.A., Cremona/Italien ;2370000;EUR;1161300;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Kreditanstalt für Wiederaufbau (KfW), Frankfurt/Main ;
491;KOB GmbH, Oberthulba ;300;EUR;210;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;KfW IPEX- Beteiligungs- holding GmbH, Frankfurt/Main ;Personenbeförde- rung mit Kfz im Linienverkehr ein- schließlich des nicht genehmi- gungspflichtigen Verkehrs, im Ge- legenheitsverkehr
492;Kombiverkehr Deutsche Gesellschaft für kombinierten Güterverkehr mbH & Co. KG, Frankfurt/Main ;7386500;EUR;32;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Kreditanstalt für Wiederaufbau (KfW), Frankfurt/Main ;Organisation und Durchführung von Transporten von Lastfahrzeugen und Behältern auf der Schiene
167;Kommunalkredit Austria AG;225300000;EUR;;99,8;Ausgliederungen und Beteiligungen des Bundes 2015;https://www.bmf.gv.at/budget/das-budget/Ausgliederungen_und_Beteiligungen_des_Bundes_Oktober_2015.pdf?5i7zdn;31.10.2015;;110;;
10;Kreditanstalt für Wiederaufbau;3750000000;EUR;1769500000;47,19;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=14;31.12.2014;;1;;
84;Kreditanstalt für Wiederaufbau;3750000000;EUR;1230500000;32,81;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=88;31.12.2014;;1;;
493;Kreisbahn Aurich GmbH, Aurich ;1935000;DM;644645999;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Oy Schenker East AB, Helsinki ;Betrieb von Kraftfahrlinien sowie Gelegenheits- verkehr mit Omnibussen
50;Kreisbaugenossenschaft Calw eG;1405000;EUR;74000;5,26;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=54;31.12.2014;;1;;
70;Kulturveranstaltungen des Bundes in Berlin GmbH;25000;EUR;25000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=74;31.12.2014;;1;;
71;Kunst- und Ausstellungshalle der Bundesrepublik Deutschland GmbH;42000;EUR;26000;60,98;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=75;31.12.2014;;1;;
147;Landwirtschaftliche Bundesversuchswirtschaften GmbH;55600000;EUR;;100;Ausgliederungen und Beteiligungen des Bundes 2015;https://www.bmf.gv.at/budget/das-budget/Ausgliederungen_und_Beteiligungen_des_Bundes_Oktober_2015.pdf?5i7zdn;31.10.2015;;110;;
494;Langtradaren i Jämtland AB, Göteborg/Schweden ;1600000;SEK;1600000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Oy Schenker East AB, Helsinki ;Immobilien- gesellschaft
11;Lausitzer und Mitteldeutsche Bergbau- Verwaltungsgesellschaft mbH;26000;EUR;26000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=15;31.12.2014;;1;;
495;LGP Lagerhaus- gesellschaft Pfullendorf mbH i.L., Pfullendorf ;154;EUR;100,1;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Oy Schenker East AB, Helsinki ;Gewinnorientierte Dienstleistungen im Umschlag-, Kommissionier- und Lagerbereich
26;LH Bundeswehr Bekleidungsgesellschaft mbH;5000000;EUR;1255000;25,1;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=30;31.12.2014;;1;;
496;LHD Group GmbH ;500;EUR;500;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Oy Schenker East AB, Helsinki ;
497;LMG2, LLC Wilmington/ Virginia ;1000000;USD;250;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Oy Schenker East AB, Helsinki ;Beteiligungs- gesellschaft mit überwiegend nicht finanziellem Anteilsbesitz
498;Loadhaul Ltd, Doncaster/ Großbritannien ;7000000;GBP;7000000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker Property Sweden AB, Göteborg ;Schienen- güterverkehr
499;Logística Sanmival S.L., Aduana Burgos/Spanien ;210;EUR;157,5;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;LH Bundeswehr- Bekleidungsge- sellschaft mbH, Köln ;
142;Lokalbahn Lambach-Vorchdorf-Eggenberg AG;160000;EUR;;73;Ausgliederungen und Beteiligungen des Bundes 2015;https://www.bmf.gv.at/budget/das-budget/Ausgliederungen_und_Beteiligungen_des_Bundes_Oktober_2015.pdf?5i7zdn;31.10.2015;;110;;
500;Lokomotion Gesellschaft für Schienentraktion mbH, München ;2600000;EUR;780;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Boreal & Austral Railfreight Ltd, Doncaster ;Entwicklung, Pla- nung, Erprobung, Vermarktung und Durchführung von Schienentraktions- leistungen
501;London and North Western Railway Company Limited, Sunderland/ Großbritannien ;7757204;GBP;7757204;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Arriva UK Trains Limited, Sunderland ;Schienen- personenverkehr
502;Luxemburger Transport Logistik Diekirch S.A., Wilwerdange/ Luxemburg ;53,785;EUR;53,785;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;SCHENKER N.V., Antwerpen ;
503;M40 Trains Limited, LondonSunderland/Gro ßbritannien ;376310311;GBP;376,311;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Regio UK Limited, LondonArriva Trains Holdings Limited, Sunderland ;Holding- gesellschaaft
504;Mainline Freight Ltd, Doncaster/Großbritanni en ;8600000;GBP;8600000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Boreal & Austral Railfreight Ltd, Doncaster ;Schienen- güterverkehr
505;Marcroft Holdings Ltd, Doncaster/ Großbritannien ;140;GBP;140;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Railway Investments Ltd, Doncaster ;Holding- gesellschaft
507;Mataki Kemi AB, Malmö ;10000000;SEK;10000000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Stinnes Logistics GmbH, Mühlheim/Ruhr ;
506;Maurer Electronics GmbH, München Deutschland ;70;EUR;70;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Bundesdruckerei GmbH, Berlin ;Entwicklung, Planung und Vertrieb von elektronischen und feinmech. Geräten
508;MDL Distribución y Logistica S.A. Madrid/Spanien ;120;EUR;120;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Transfesa Ferroviarios Especiales S.A., Madrid ;Lagerung von Transporten
509;MegaHub Lehrte Betreibergesellschaft mbH, Hannover ;1200000;EUR;900;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Arriva Motor Holdings Limited, Sunderland ;Betreiben einer öffentlichen Um- schlaganlage für den kombinierten Verkehr in Lehrte
510;Merseyside Transport Limited, Sunderland/ Großbritannien ;900;GBP;900;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;TGM (Holdings) Limited, Sunderland ;Mantelgesellschaft
511;Mitteldeutsche Eisenbahn GmbH, Merseburg ;100;EUR;80;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Arriva Plc, Sunderland ;Durchführung schienengebun- dener Logistik- dienstleistungen in und zwischen An- schlussbahnbe- trieben
162;Monopolverwaltung GmbH;75000;EUR;;100;Ausgliederungen und Beteiligungen des Bundes 2015;https://www.bmf.gv.at/budget/das-budget/Ausgliederungen_und_Beteiligungen_des_Bundes_Oktober_2015.pdf?5i7zdn;31.10.2015;;110;;
512;Moor-dale Coaches Limited, Sunderland/ Großbritannien ;500;GBP;500;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;TGM (Holdings) Limited, Sunderland ;Personenverkehr
513;MTL Services Limited, Sunderland/ Großbritannien ;;EUR;;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Arriva Nitra a.s., Nitra ;Holding- gesellschaft
128;MuseumsQuartier Errichtungs- und Betriebsgesellschaft mbH;363000;EUR;;75;Ausgliederungen und Beteiligungen des Bundes 2015;https://www.bmf.gv.at/budget/das-budget/Ausgliederungen_und_Beteiligungen_des_Bundes_Oktober_2015.pdf?5i7zdn;31.10.2015;;110;;
118;Nationale Anti-Doping Agentur Austria GmbH (NADA Austria);35000;EUR;;53;Ausgliederungen und Beteiligungen des Bundes 2015;https://www.bmf.gv.at/budget/das-budget/Ausgliederungen_und_Beteiligungen_des_Bundes_Oktober_2015.pdf?5i7zdn;31.10.2015;;110;;
514;Network Colchester Limited, Sunderland/ Großbritannien ;335;GBP;335;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Arriva Motor Holdings Limited, Sunderland ;Personenverkehr
515;Nitravel s.r.o., Nitra/Slowakei ;190,309;EUR;190,309;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Arriva Motor Holdings Limited, Sunderland ;
516;NordCargo S.r.I., Mailand/Italien ;3000100;EUR;1800060;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Arriva Personenvervoer Nederland BV, Heerenveen ;Durchführung und/oder Vermarktung von Schienengüter- verkehr
517;Northern Spirit Limited, Sunderland/ Großbritannien ;325;GBP;325;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;BVO Busverkehr Ostwestfalen GmbH, Bielefeld ;Mantelgesellschaft
518;Northern Spirit Trains Limited, Sunderland/Großbritan nien ;3500000;GBP;3500000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Regio Aktiengesellschaft, Frankfurt/Main ;Mantelgesellschaft
34;NOW GmbH Nationale Organisation Wasserstoff- und Brennstoffzellentechnologie;25000;EUR;25000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=38;31.12.2014;;1;;
519;NSH Nahverkehr Schleswig-Holstein GmbH, Kiel ;50;EUR;Dez 25;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Regio Aktiengesellschaft, Frankfurt/Main ;Erstellung trans- parenter und zeit- naher Abrech- nungen über Ein- nahmen der Ge- sellschafter aus dem SH-Tarif
