,Port Louis/Mauritius,,,,,Schenker (Asia
,,,,910.000,"0,03","Pacific) Pte. Ltd,"
,,,,USD,,Singapur
,,,,,,Schenker
,,,,10.499500.000,"31,71","Aktiengesellschaft,"
,,,,USD,,Essen
,,,,,,
458,Schenker Metafores,Keine aktive,112.870.000,112.870.000,100,Schenker
,"A.G. i.L., Paleo",Geschäftstätigkeit,GRD,GRD,,"Aktiengesellschaft,"
,Faliro/Griechenland,,,,,Essen
,,,,,,
459,Schenker Middle East,Regionalholding,1.000.000,1.000.000,100,DB Mobility Logistics
,"FZE, Dubai/VAE",für den arabischen,AED,AED,,"AG, Berlin"
,,"Raum,",,,,
,,administrative,,,,
,,Tätigkeiten und,,,,
,,Leitungsfunktion,,,,
,,für die,,,,
,,Gesellschaften,,,,
,,der Region,,,,
,,,,,,
460,"Schenker N.V.,","Spedition,",51.571.879,51.550.941,"99,9594",DB Belgie Holding
,Antwerpen/Belgien,"Transport,",,,,"BVBA, Antwerpen"
,,"Lagerhaltung,",,20.938,"0,0406",SCHENKER
,,Logistik und,,,,INTERNATIONAL
,,verwandte,,,,AKTIENGESELLSC
,,Dienstleistungen,,,,"HAFT, Essen"
,,,,,,
461,Schenker Namibia (Pty),Transport &,1.000.000,1.000.000,100,DB Mobility Logistics
,"Ltd., Windhoek/Namibia",Logistik,NAD,NAD,,"AG, Berlin"
,,,,,,
462,Schenker Nederland,Holding,200.000,200.000,100,DB Nederland
,"B.V.,",,,,,"Holding B.V., Utrecht"
,Tilburg/Niederlande,,,,,
,,,,,,
463,Schenker Nemzetközi,Gütertransport auf,100.110.000,100.110.000,100,DB Hungaria Holding
,Szallitmanyozasi es,"Straßen,",HUF,HUF,,"Kft., Budapest"
,"Logisztikai Kft.,",Frachtbehandlung,,,,
,Szigetszentmiklos/Ung,", Speicherung,",,,,
,arnBudapest,"Lagerung,",,,,
,,Transportagentur-,,,,
,,tätigkeit,,,,
,,,,,,
464,Schenker North & East,Holding,2.370.0001.405.,1.405.299.6632.,100,BTL Schenker
,"AB,",,299.663,370.000,,"International AB,"
,Göteborg/Schweden,,SEK,SEK,,Göteborg
,,,,,,
465,Schenker of Canada,Transport &,6.045.500000,6.045.500000,100,Schenker
,"Ltd., Mississauga,",Logistik,CAD,CAD,,AKTIENGESELLSC
,Ontario/Kanada,,,,,"HAFT, Essen"
,,,,,,
466,"Schenker OY,","Spedition,",4.419.490,4.419.490,100,Oy Schenker East
,Helsinki/Finnland,"Transport,",,,,"AB, Helsinki"
,,"Lagerhaltung,",,,,
,,Logistik,,,,
,,,,,,
467,"Schenker Philippines,",Transport &,12.000.000,12.000.000,100,Schenker (Asia
,"Inc., Paranaque",Logistik,PHP,PHP,,"Pacific) Pte. Ltd.,"
,City/Philippinen,,,,,Singapur
,,,,,,
468,"Schenker Privpak AB,",Transport und,1.500.000,1.500.000,100,"Schenker AB,"
,Boras/Schweden,Logistik,SEK,SEK,,Göteborg
469,Schenker Property,Immobilien-,5.000.000,5.000.000,100,"Schenker AB,"
,"Sweden AB,",gesellschaft,SEK,SEK,,Göteborg
,Göteborg/Schweden,,,,,
,,,,,,
470,"Schenker Re Limited,",Rückversiche-,635.000,635.000,100,BTL Schenker North
,Dublin/Irland,rungsgesellschaft,,,,"& East AB, Göteborg"
,,,,,,
471,Schenker Romtrans,Transport &,2.439.800,2.426.600,"99,4590","Schenker & Co. AG,"
,"S.A.,",Logistik,RON,RON,6,Wien
,Bukarest/Rumänien,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
472,"Schenker SA,","Spedition,",55.805.022,55.776.812,"93,9494",DB France Holding
,Gennevilliers-,"Transport,",,,5,"SAS, Gennevilliers"
,Cedex/Frankreich,"Lagerhaltung,",,,,Cedex
,,Logistik und,,25.116,,DB Mobility Logistics
,,verwandte,,,"0,0455",AG
,,Dienstleistungen,,391,,Schenker
,,,,,"0,00070",Aktiengesellschaft
,,,,,0,
,,,,,,
473,Schenker Saudi Arabia,"Spedition, Luft-",500.000,450.000,90,Schenker Middle
,"LLC, Riyadh/Saudi",und Seefracht,SAR,SAR,,"East FZE, Dubai"
,Arabien,,,50.000,10,Schenker
,,,,SAR,,"Aktiengesellschaft,"
,,,,,,Essen
,,,,,,
474,"Schenker Schweiz AG,","Einkauf, Verkauf,",4.500.000,4.500.000,100,DB Schweiz Holding
,Zürich/Schweiz,"Verwaltung,",CHF,CHF,,"AG, Zug"
,,"Vermittlung,",,,,
,,Verpachtung oder,,,,
,,sonstige,,,,
,,Bewirtschaftung,,,,
,,von,,,,
,,Transportmitteln,,,,
,,"zu Lande, zu",,,,
,,Wasser und in der,,,,
,,Luft,,,,
,,,,,,
475,Schenker Shared,Entwicklung von,1.000.000,1.000.000,100,Schenker (Asia
,Services (Nanjing) Co.,Computersoftware,USD,USD,,"Pacific) Pte. Ltd.,"
,"Ltd., Nanjing/China2)3)",", Verkauf und",,,,Singapur
,,Wartung,,,,
,,,,,,
476,Schenker Singapore,"Spedition,",35.405.000,35.405.000,100,Schenker (Asia
,"(PTE) Ltd., International","Transport,",SGD,SGD,,"Pacific) Pte. Ltd.,"
,"Forwarders,","Lagerhaltung,",,,,Singapur
,Singapur/Singapur,Logistik und,,,,
,,verwandte,,,,
,,Dienstleistungen,,,,
,,,,,,
477,Schenker South Africa,"Spedition,",4.800.000,4.800.000,100,Schenker
,"(Pty) Ltd.,","Transport,",ZAR,ZAR,,"Aktiengesellschaft,"
,Johannesburg/,"Lagerhaltung,",,,,Essen
,Südafrika,Logistik und,,,,
,,verwandte,,,,
,,Dienstleistungen,,,,
478,"Schenker Sp. z o.o.,",Europäische,186.294.430,185.586.511,"99,62",DB Polska Holding
,Warschau/Polen,"Landverkehre,",PLN,PLN,,"Sp.z.o.o., Zabrze"
,,nationale Distri-,,,,
,,"bution, weltweite",,,,
,,Seefracht sowie,,,,
,,die damit verbun-,,,,
,,dene Logistik,,,,
,,,,,,
479,"Schenker Transitarios,","Transport-,",501.863,458.151,"91,29",Deutsche Bahn
,"S.A., Loures/Portugal",Fracht-und,,,,"Iberica Holding S.L.,"
,,Lagergeschäft in,,,,Barcelona
,,Portugal und,,43.712,"8,71",Schenker Logistics
,,grenzüberschrei-,,,,"S.A., Barcelona"
,,tend,,,,
,,,,,,
480,Schenker Transport,Immobilien-,12.000.000,12.000.000,100,Schenker Property
,"Aktiebolag,",gesellschaft,SEK,SEK,,"Sweden AB,"
,Göteborg/Schweden,,,,,Göteborg
,,,,,,
481,Schenker Transport,Durchführung von,63.529,63.529,100,Schenker Nederland
,"Groep B.V.,",Transporten,,,,"B.V., Tilburg"
,Tilburg/Niederlande,,,,,
,,,,,,
482,"Schenker Vietnam Co.,",Transport &,100.000,51100.000,51100,Schenker (Asia
,"Ltd., Ho Chi Minh City",Logistik,USD,USD,,"Pacific) Pte. Ltd.,"
,(Saigon)/Vietnam,,,,,Singapur
,,,,,,
483,"Schenker, Inc.,",Transport &,15.000.000,15.000.000,100,DB US Holding
,Freeport/USA,Logistik,USD,USD,,"Corporation,"
,,,,,,Tarrytown
,,,,,,
484,Schenker-Arkas,Transport &,5.552.626,3.053.944,55,SCHENKER & Co.
,"Nakliyat Ve Tic. A.S.,",Logistik,TRY,TRY,,"AG, Wien"
,Zincirlikuyu/Türkei,,,,,
,,,,,,
485,"Schenker-BTL Ltd.,",,1.050.000 GBP,1.050.000 GBP,100,"Schenker Limited,"
,Immingham/,,,,,Feltham
,Großbritannien,,,,,
,,,,,,
486,Schenker-Gemadept,"Zollabwicklung,",1.500.000,1.500765.000,51,Schenker (Asia
,Logistics Vietnam,Lagerhaltung,USD,USD,,"Pacific) Pte. Ltd.,"
,"Company Limited, Binh",,,,,Singapur
,Duong,,,,,
,Province/Vietnam,,,,,
,,,,,,
487,SCHENKER-JOYAU,Landverkehr,4.713.104,4.199.644,"89,1129","Joyau S.A.,"
,"SAS, Montaigu Cedex",,,,,Montaigu Cedex
,,,,513.040,"10,8854","Schenker SA,"
,,,,,,Gennevilliers-Cedex
,,,,,,
488,"Schenkerocean Ltd,",Seefrachttransport,700.000,700.000,100,Schenker
,Wanchai/China,,HKD,HKD,,(Asia Pacific) Pte.
,,,,,,"Ltd., Singapur"
,,,,,,
489,Schenker-Seino Co.,,140.000.000 JPY,84.000.000,60,Schenker Aktien-
,"Ltd., Tokyo/Japan",,,JPY,,"gesellschaft, Essen"
,,,,,,
490,Sequa gGmbH,Entwicklung des,306.000,150.000,49,Deutsche
,,Privatsektors und,,,,Gesellschaft für
,,seiner,,,,Internationale
,,Einrichtungen;,,,,Zusammenarbeit
,,Qualifizierung von,,,,(GIZ) GmbH
,,Fach- und,,,,
,,Führungskräften,,,,
491,SERVICIOS,Instandhaltungs-,290.000,287.100,99,AUTOBUSES
,INTEGRALES,gesellschaft,,,,"GREISI S.L., Madrid"
,"BUS&TRUCK S.A.,",,,,,EMPRESA DE BLAS
,Madrid/Spanien,,,2.900,1,Y CIA
,,,,,,"S.LCOMPANIA S.A.,"
,,,,,,Madrid
,,,,,,
492,Shanghai MITE,Herstellung und,233.722,1.808.430,25,Bundesdruckerei
,Speciality & Precision,Vertrieb von,,,,"GmbH, Berlin"
,"Printing Co. Ltd.,",Personal-,,,,
,"Shanghai/, China",dokumenten,,,,
,,,,,,
493,"SIA Schenker,",Transport &,95.000,95.000,100,DB Mobility Logistics
,Riga/Lettland,Logistik,LVL,LVL,,"AG, Berlin"
,,,,,,
494,Sociedad de Estudios y,,5.400.000,3.391.200311.82,"62,861,",Transportes
,Explotacion Material,,,0,33,Ferroviarios
,"Auxiliar de Transportes,",,,,,"Especiales S.A.,"
,"S.A. (“SEMAT”),",,,,,Madrid
,Madrid/Spanien,,,,,
,,,,,,
495,SP Projektentwicklung,Objektgesellschaft,102.000,51.000,50,FMS-WM
,Schönefeld GmbH &,"zum Erwerb,",,,,
,"Co. KG, Schönefeld","Entwicklung,",,,,
,,Verwaltung und,,,,
,,Verwertung von,,,,
,,Grundstücken,,,,
,,sowie Rechten an,,,,
,,"Grundstücken,",,,,
,,insbes. im Bereich,,,,
,,der Gemeinde,,,,
,,Schönefeld,,,,
,,,,,,
496,SSG Saar-Service,Dienstleistungen,255.646,65.190,"25,5",DB Mobility Logistics
,"GmbH, Saarbrücken",im Bereich Reini-,,,,"AG, Berlin"
,,gung und Instand-,,,,
,,haltung von An-,,,,
,,lagen und Ge-,,,,
,,bäuden,,,,
,,,,,,
497,Stevensons of,Personenverkehr,100.000,100.000,100,Arriva (2007)
,"Uttoxeter Limited,",,GBP,GBP,,"Limited, Sunderland"
,Sunderland/,,,,,
,Großbritannien,,,,,
,,,,,,
498,"Stifa S.A. i.L.,",,500.000,225.000,45,Transportes
,Malveira/Portugal,,,,,Ferroviarios
,,,,,,"Especiales, S.A.,"
,,,,,,Madrid
,,,,25.000,5,Transfesa Portugal
,,,,,,"Lda., Lissabon"
,,,,,,
499,"Stinnes (UK) Limited,",Holding-,19.769.632,19.769.632,100,Schenker
,"Feltham, Middlesex/",gesellschaft,GBP,GBP,,"Aktiengesellschaft,"
,Großbritannien,,,,,Essen
,,,,,,
500,Stinnes Beteiligungs-,Verwaltung und,1.278.250,1.278.250,100,DB Mobility Logistics
,"Verwaltungs GmbH,",Betreuung von,,,,"AG, Berlin"
,Mühlheim/Ruhr,Beteiligungen,,,,
501,"Stinnes Holz GmbH,","Handel mit Holz,",252.000150.568,133.56079.801,53,Stinnes Logistics
,Essen,Grubenholz für,,,,"GmbH,"
,,"Bergbau, Be- und",,,,Mühlheim/Ruhr
,,Verarbeitung von,,,,
,,Holz,,,,
,,,,,,
502,Stinnes,"An- und Verkauf,",664.679,664.679,100,Stinnes Beteiligungs-
,Immobiliendienst AG &,"Vermietung,",,,,"Verwaltungs GmbH,"
,"Co. KG, Mülheim/Ruhr",Verpachtung und,,,,Essen
,,Verwaltung von,,,,
,,Immobilien und,,,,
,,Grundstücken,,,,
,,,,,,
503,Stinnes Logistics,Halten und,2.161.200,2.161.200,100,DB Mobility Logistics
,"GmbH, Mühlheim/Ruhr",Verwalten von,,,,"AG, Berlin"
,,Beteiligungen,,,,
,,,,,,
504,"Südwest Mobil GmbH,",Personenbe-,51.129,51.129,100,ORN
,Mainz,förderung mit Kfz,,,,Omnibusverkehr
,,im Linienverkehr,,,,"Rhein-Nahe GmbH,"
,,,,,,Mainz
,,,,,,
505,SW Zoll-Beratung,Dienstleistungen,266.000,266.000,100,Schenker Schweiz
,"GmbH, Wees",zur Abfertigung,,,,"AG, Zürich"
,,zum freien,,,,
,,Verkehr und zur,,,,
,,Ausfuhr,,,,
,,,,,,
506,tbg Technologie-,"Erwerb, Verwal-",168.600.000,168.600.000,100,KfW Beteili-
,Beteiligungs-,tung und,,,,"gungsholding GmbH,"
,"gesellschaft mbH, Bonn",Veräußerung von,,,,Bonn
,1)3),Beteilig. (insbes.,,,,
,,Technologie-,,,,
,,untern.),,,,
,,,,,,
507,"TEGRO AG,",Handel mit Motor-,300.000,270.000,90,Intertec Beteiligungs-
,Schwerzenbach,fahrzeugzubehör,CHF,CHF,,"GmbH, Berlin"
,,,,,,
508,Tellings Golden Miller,Personenverkehr,60.100,60.100,100,TGM (Holdings)
,"Limited, Sunderland/",,GBP,GBP,,"Limited, Sunderland"
,Großbritannien,,,,,
,,,,,,
509,Terminal Singen TSG,Betreiben einer,260.000,130.000,50,DB Intermodal
,"GmbH, Singen",Umschlaganlage,,,,"Services GmbH,"
,,,,,,Mainz
,,,,,,
510,TFG Transfracht,Organisation und,150.000,150.000,100,DB Mobility Logistics
,Internationale,Durchführung von,,,,"AG, Berlin"
,Gesellschaft für,verkehrsübergrei-,,,,
,kombinierten,fenden Container-,,,,
,"Güterverkehr mbH,",verkehren und,,,,
,Frankfurt/Main,sonstigen System-,,,,
,Mainz1)3),transporten,,,,
,,,,,,
511,TGM (Holdings),Holding-,1.765.143,1.765.143,100,"Arriva Plc,"
,"Limited, Sunderland/",gesellschaft,GBP,GBP,,Sunderland
,Großbritannien,,,,,
,,,,,,
512,"TGMGroup Limited,",Personenverkehr,5.000.002,5.000.002,100,TGM (Holdings)
,Sunderland/,,GBP,GBP,,"Limited, Sunderland"
,Großbritannien,,,,,
513,TGO - Tarifverbund,Anbieten einer,52.000,15.600,30,RVS Regionalbus-
,"Ortenau GmbH,",wirtschaftlichen,,,,verkehr Südw.
,Offenburg,Bedienung des,,,,"GmbH, Karlsruhe"
,,ÖPNV im,,8.320,16,DB Regio
,,Ortenaukreis,,,,"Aktiengesellschaft,"
,,,,1.300,,Frankfurt/Main
,,,,,"2,5",SBG SüdbadenBus
,,,,,,"GmbH, Freiburg i."
,,,,,,Br.
,,,,,,
514,TGP,Errichtung und,104.000,78.520,"75,5",DB Intermodal
,Terminalgesellschaft,Betrieb öffentl.,,,,"Services GmbH,"
,"Pfullendorf mbH,",Umschlaganlagen,,,,Mainz
,Pfullendorf,,,,,
,,,,,,
515,The Chiltern Railway,Franchisebetrieb,2.150.001 002,2.150.001 002,100,"M40 Trains Limited,"
,"Company Limited,",,GBP,GBP,,London
,London/Großbritannien,,,,,
,,,,,,
516,THG Terminal,Pacht und der,300.000,225.300,"75,1",Deutsche
,"Heilbronn GmbH,",Betrieb eines,,,,Umschlaggesellscha
,Bodenheim,trimodalen,,,,ft Schiene - Straße
,,Container-,,,,"(DUSS) mbH,"
,,terminals am,,,,Bodenheim
,,Hafen Heilbronn,,,,
,,,,,,
517,TLG Gewerbepark,"Ankauf,",2.557.000,2.557.000,100,GESA Gesellschaft
,Simson GmbH Suhl,Verwaltung von,,,,zur Entwicklung und
,,Liegenschaften,,,,Sanierung von
,,,,,,"Altstandorten mbH,"
,,,,,,Berlin
,,,,,,
518,"TIA GmbH, Augsburg","Planung,",300.000,147.000,49,Deutsche
,,Errichtung und,,,,Umschlaggesellscha
,,Erweiterung einer,,,,ft Schiene – Straße
,,Umschlaganlage,,,,"(DUSS) mbH,"
,,für den,,,,Bodenheim
,,kombinierten,,,,
,,Verkehr,,,,
,,,,,,
519,Tower Air Traffic,Durchführung von,1.000.000,50.000,50,The Tower Company
,"Services S.L., Madrid,",Flugplatzkontroll-,,,,"GmbH, Langen"
,Spanien,diensten,,,,
,,,,,,
520,"TPL FVG Scarl s.r.l.,",Personenverkehr,100.000,25.000,25,AUTOSERVIZI
,Gorizia/Italien,sowie Transport &,,,,"F.V.G. S.P.A. – SAF,"
,,Logistik,,,,Udine
,,,,,,
521,TRANSA Spedition,"Spedition, Beför-",4.602.000,4.602.000,100,Schenker
,"GmbH, Offenbach/Main",derung und Lage-,,,,"Aktiengesellschaft,"
,2)3),rung von Gütern,,,,Essen
,,aller Art; Vermitt-,,,,
,,lung entsprechen-,,,,
,,der Geschäfte,,,,
,,,,,,
522,TRANSCENTRUM bus,Personenverkehr,2.000.000,2.000.000,100,Arriva Holding Ceska
,"s.r.o.,",,CZK,CZK,,"Republika s.r.o.,"
,Kosmonosy/Tschechien,,,,,Prague
523,Transervi France,Radachsenwechs,350.000,350.000,100,"Transervi S.A.,"
,"S.A.S.,",el und damit,,,,Madrid
,Cerbere/Spanien,zusam-,,,,
,,menhängende,,,,
,,Tätigkeiten,,,,
,,,,,,
524,"Transervi S.A., Aravaca",,456.760,456.760,100,Transportes
,-– Madrid/Spanien,,,,,Ferroviarios
,,,,,,"Especiales, S.A.,"
,,,,,,Madrid
,,,,,,
525,Trans-Eurasia Logistics,Organisation von,100.000,40.000,40,DB Mobility Logistics
,"GmbH, Berlin",Bahn- und,,,,"AG, Berlin"
,,anderen Formen,,,,
,,des,,,,
,,Frachttranportes,,,,
,,,,,,
526,"Transfesa France SAS,",,1.250.000,1.250.000,100,Transportes
,Gennevilliers/,,,,,Ferroviarios
,Frankreich,,,,,"Especiales S.A.,"
,,,,,,Madrid
,,,,,,
527,Transfesa Maritimo,,700.000,700.000,100,Transportes
,"Terrestre, S.L., Orejo,",,,,,Ferroviarios
,Marina de Cudeyo,,,,,"Especiales S.A.,"
,(Cantabria),,,,,Madrid
,,,,,,
528,Transfesa Portugal,,250.000,125,"0,04990",Transfesa Rail S.A.
,"Lda., Lissabon/Portugal",,,,5,Madrid
,,,,249.875,,Transportes
,,,,,"99,9501",Ferroviarios
,,,,,,"Especiales S.A.,"
,,,,,,Madrid
,,,,,,
529,"Transfesa Rail S.A.,",,330.000,330.000,100,Transportes
,Madrid/Spanien,,,,,Ferroviarios
,,,,,,"Especiales, S.A.,"
,,,,,,Madrid
530,"Transfesa UK Ltd.,",,200.000,200.000,100,Transportes
,Rainham,,GBP,GBP,,Ferroviarios
,(Essex)/Großbritannien,,,,,"Especiales, S.A.,"
,,,,,,Madrid
,,,,,,
531,Transport Gesellschaft,Verkehr,900.000,870.300,"96,7",Schenker
,"mbH, Hamburg",,DM,DM,,"Aktiengesellschaft,"
,,,,,,Essen
532,Transportes,Schienen-,50.000.000,35.145.300,"70,2906",Deutsche Bahn
,Ferroviarios Especiales,personenverkehr,,,,"Iberica Holding S.L.,"
,"S.A., Madrid/Spanien",,,,,Barcelona
,,,,,,
533,Transportes Sul do,Busverkehr,5.719.810,5.719.810,100,ARRIVA
,"Tejo S.A.,",,,,,TRANSPORTES DA
,Almada/Portugal,,,,,"MARGEM SUL,SA,"
,,,,,,Almada
,,,,,,
534,TRANSURBANOS DE,Personenverkehr,500.000,500.000,100,ARRIVA
,"GUIMARAES TP, LDA,",,,,,PORTUGAL –
,Guimaraes/Portugal,,,,,TRANSPORTES
,,,,,,"LDA, Guimaraes"
535,Transporti Brescia Nord,Management-,100.000,80.000,80,S.I.A. Societa
,"S.c.a.r.l., Brescia/Italien",gesellschaft,,,,Italiana Autoservizi
,,,,,,"S.P.A., Brescia"
,,,,12.000,12,SAIA TRASPORTI
,,,,,,"S.P.A., Brescia"
,,,,,,
536,Transporti Brescia Sud,Management-,100.000,22.000,22,S.I.A. Societa
,"S.c.a.r.l., Brescia/Italien",gesellschaft,,,,Italiana Autoservizi
,,,,,,"S.P.A., Brescia"
,,,,71.000,71,SAIA TRASPORTI
,,,,,,"S.P.A., Brescia"
537,TriCon Container-,Betrieb und die,300.000,75.000,25,Deutsche Umschlag-
,Terminal Nürnberg,Vermarktung von,,,,gesellschaft
,"GmbH, Nürnberg",Serviceleistungen,,,,Schiene-Straße
,,einer trimodalen,,,,"(DSS) mbH,"
,,Umschlaganlage,,,,Bodenheim
,,für den kombi-,,,,
,,nierten Verkehr,,,,
,,,,,,
538,Trieste Transporti,Personenverkehr,17.000.000,6.789.800,"39,94","Arriva Italia s.r.l.,"
,"S.P.A., Trieste/Italien",,,,,Milano
,,,,,,
539,TUF-TRANSPORTES,Personenverkehr,306.761,204.507,"66,6667",ARRIVA
,URBANOS DE,,,,67,PORTUGAL-
,"FAMALICAO, LDA,",,,,,TRANSPORTES
,Villa Nova de,,,,,"LDA, Guimaraes"
,Famalicao/Portugal,,,,,
,,,,,,
540,"UAB \"Schenker",",Transport &,1.100.000,1.100.000,100,DB Mobility Logistics
,Vilnius/Litauen,Logistik,LTL,LTL,,"AG, Berlin"
,,,,,,
541,UBB Usedomer,Betreiben von,256.000,256.000,100,Deutsche Bahn
,"Bäderbahn GmbH,","Infrastruktur,",,,,"Aktiengesellschaft,"
,Heringsdorf,Erbringung und,,,,Berlin
,,Vermarktung von,,,,
,,Verkehrs-,,,,
,,leistungen,,,,
,,,,,,
542,"UCPLUS A/S,",Trainings-,500.000,500.000,100,"Arriva Danmark A/S,"
,Kastrup/Dänemark,gesellschaft,DKK,DKK,,Kastrup
,,,,,,
543,Union Ferrolana de,,60.582,30.291,50,"Arriva Noroeste s.l.,"
,"Transportes S.A.,",,,,,Ferrol
,Ferrol/Spanien,,,,,
,,,,,,
544,United Automobile,Mantelgesellschaft,12.026.250 GBP,12.026.250,100,Arriva (2007)
,"Services Limited,",,,GBP,,"Limited, Sunderland"
,Sunderland/,,,,,
,Großbritannien,,,,,
545,Unternehmens-,Wahrnehmung,82.500,7.500,"9,0909",BRN Busverkehr
,gesellschaft Verkehrs-,von Interessen der,,,,Rhein-Neckar
,verbund Rhein-Neckar,Verkehrsunter-,,,,"GmbH, Mannheim"
,"GmbH (URN GmbH),",nehmen bezügl.,,500,"0,60616",Rheinpfalzbus
,Mannheim,Aufgaben des,,,,"GmbH,"
,,ÖPNV,,,,Ludwigshafen
,,,,14.000,"16,9696",DB Regio
,,,,,,"Aktiengesellschaft,"
,,,,,,Frankfurt/Main
,,,,1.500,"1,82",ORN
,,,,,,Omnibusverkehr
,,,,,,"Rhein-Nahe GmbH,"
,,,,,,Mainz
,,,,1.500,"1,8182",RVS Regional-
,,,,,,busverkehr Südwest
,,,,,,"GmbH, Karlsruhe"
,,,,,,Saar-Pfalz-Bus
,,,,500,"0,6061","GmbH, Saarbrücken"
,,,,,,
546,"Upgrade 1 LLC,",Finanzunternehm,19.700.000 USD,19.700.000 USD,100,Hypo Real Estate
,Wilmington/Delaware,en (§ 1 Abs. 3,,,,"Capital Corp., New"
,,KWG),,,,York
,,,,,,
547,Vierte Airport Bureau,sonstiges,898.000,287.000,32,FMS-WM
,Center KG Airport,Grundstücks-,,,,
,Bureau Verwaltungs,wesen,,,,
,"GmbH & Co., Berlin",,,,,
,,,,,,
548,Veridos GmbH,Lösungen für,1.000.000,400.000,40,Bundesdruckerei
,Berlin,sichere,,,,GmbH
,Deutschland,Identifizierung und,,,,
,,Authentifizierung,,,,
,,(ID-Geschäft),,,,
,,,,,,
549,Verkehrsgesellschaft,Personenbeför-,2.557.000,2.557.000,100,DB Regio
,"mbH Untermain - VU -,",derung im Linien-,,,,"Aktiengesellschaft,"
,Aschaffenburg1)3),und Gelegenheits-,,,,Frankfurt/Main
,,verkehr,,,,
,,,,,,
550,Verkehrsverbund,Erfüllung von,52.000,8.000,"15,384",DB Regio
,Großraum Nürnberg,Aufgaben des,,,,"Aktiengesellschaft,"
,"GmbH (VGN),",öffentlichen Per-,,,,Frankfurt/Main
,Nürnberg,sonennahverkehrs,,6.000,"11,5385",Omnibusverkehr
,,,,,,Franken GmbH
,,,,,,"(OVF), Nürnberg"
,,,,,,
551,Verkehrsverbund,Wahrnehmung,65.000,7.150,11,DB Regio
,Schwarzwald-Baar,von,,,,"Aktiengesellschaft,"
,"GmbH (VSB), Villingen-",Gemeinschafts-,,,,Frankfurt/Main
,Schwenningen,aufgaben auf dem,,22.100,34,SBG SüdbadenBus
,,Gebiet des,,,,"GmbH, Freiburg i."
,,ÖPNV/SPNV,,,,Br.
,,,,,,
552,Verkehrsverbund Süd-,Erbringung von,52.00053.600,7.000,"13,4615",DB Regio
,Niedersachsen GmbH,Management- und,,,06,"Aktiengesellschaft,"
,"(VSN), Göttingen",Serviceleistungen,,,,Frankfurt/Main
,,für die,,10.200,,Regionalbus
,,Aufgabenträger,,,"19,6154",Braunschweig
,,des ÖPNV und die,,,03,GmbH – RBB -
,,Verkehrsunterneh,,,,Braunschweig
,,men in,,,,
,,Südniedersachsen,,,,
553,VGC,Wahrnehmung,100.000,28.400,"28,4",RVS Regional-
,Verkehrsgesellschaft,von,DM,DM,,busverkehr Südwest
,"Bäderkreis Calw mbH,",Gemeinschafts-,,,,"GmbH, Karlsruhe"
,Calw,aufgaben im,,,,Regional Bus
,,Nahver-,,2.600,"2,6",Stuttgart GmbH
,,kehrsbereich,,DM,,"RBS, Stuttgart"
,,,,,,DB ZugBus
,,,,1.500,"1,5",Regionalverkehr Alb-
,,,,DM,,Bodensee GmbH
,,,,,,"(RAB), Ulm (Donau)"
,,,,,,
554,Völklinger,Erbringung von,100.000,25.500,"25,5",Saar-Pfalz-Mobil
,Verkehrsgesellschaft,Fahrleistungen auf,,,,"GmbH, Bexbach"
,"mbH, Völklingen",dem Gebiet des,,,,
,,öffentlichen,,,,
,,Personennah-,,,,
,,verkehrs,,,,
,,,,,,
555,"Volla Eiendom AS,",Immobilien-,4.859.278,2.429.639,50,"Schenker AS, Oslo"
,Oslo/Norwegen,gesellschaft,NOK,NOK,,
,,,,,,
556,VT-ARRIVA,Öffentlicher,110.000.000,54.899900.000,"49,9099","Arriva Hungary Zrt.,"
,Szemelyszallito es,Personenverkehr,HUF,HUF,1,Budapest
,"Szolgaltato Kft,",,,,,
,Szekesfehervar/Ungarn,,,,,
,,,,,,
557,WB Westfalen Bus,Personenbeför-,3.580.000,3.580.000,100,DB Regio
,"GmbH, Münster1)3)",derung mit Kfz im,,,,"Aktiengesellschaft,"
,,Linien- und Gele-,,,,Frankfurt/Main
,,genheitsverkehr,,,,
,,,,,,
558,Weser-Ems Busverkehr,Personenbeför-,3.580.000,3.580.000,100,DB Regio
,"GmbH (WEB), Bremen",derung mit Kfz im,,,,"Aktiengesellschaft,"
,1)3),Linien- und Gele-,,,,Frankfurt/Main
,,genheitsverkehr,,,,
,,,,,,
559,WH-Erste Grundstücks,Beteiligungsgesell,51.000,51.000,100,FMS-WM
,"Verwaltungs GmbH,",schaft mit,,,,
,Schönefeld,überwiegend nicht,,,,
,,finanziellem,,,,
,,Anteilsbesitz,,,,
,,,,,,
560,WH-Erste Grundstücks,Beteiligungsgesell,53.000,50.000,"93,98",FMS-WM
,"GmbH & Co. KG,",schaft mit,,,,
,Schönefeld,überwiegend nicht,,,,
,,finanziellem,,,,
,,Anteilsbesitz,,,,
,,,,,,
561,"XC Trains Limited,",Schienen-,25.000.002 GBP,25.000.002,100,Arriva UK Trains
,Sunderland/,personenverkehr,,GBP,,"Limited, Sunderland"
,Großbritannien,,,,,
,,,,,,
562,"Xrail S.A.,",Erbringen von de-,68.975,22.072,32,DB Schenker Rail
,Brüssel/Belgien,finierten Dienst-,,,,"Aktiengesellschaft,"
,,leistungen für die,,,,Mainz
,,Allianzmitglieder,,,,
,,im,,,,
,,Einzelwagenver-,,,,
